timestamp,employee,door
1677061310,168783,5-0
1677061314,168861,1-0
1677061315,168832,1-0
1677061316,168851,5-22
1677061322,168836,2-23
1677061326,168823,6-20
1677061332,168791,6-25
1677061336,168846,2-0
1677061337,168861,1-6
1677061339,168777,3-12
1677061342,168778,4-4
1677061343,168804,1-11
1677061348,168818,2-5
1677061349,168871,3-21
1677061355,168822,2-15
1677061360,168821,0-0
1677061366,168826,5-19
1677061370,168791,6-7
1677061373,168831,6-25
1677061376,168803,1-20
1677061377,168784,0-0
1677061382,168844,5-18
1677061385,168821,2-0
1677061386,168842,4-4
1677061389,168834,3-20
1677061394,168845,1-19
1677061395,168844,5-13
1677061397,168820,4-3
1677061403,168831,6-4
1677061404,168779,2-22
1677061406,168847,3-23
1677061410,168815,5-23
1677061413,168847,3-19
1677061416,168873,1-20
1677061419,168809,0-0
1677061422,168869,0-0
1677061423,168898,1-0
1677061427,168865,1-0
1677061428,168837,2-21
1677061432,168854,4-12
1677061437,168898,1-7
1677061439,168865,2-0
1677061442,168879,5-18
1677061445,168837,2-20
1677061451,168866,3-0
1677061455,168876,3-18
1677061456,168782,0-0
1677061458,168881,6-6
1677061461,168803,1-21
1677061466,168825,6-0
1677061469,168799,3-0
1677061470,168849,3-0
1677061471,168823,6-24
1677061472,168784,6-0
1677061477,168798,5-4
1677061481,168867,4-2
1677061484,168831,6-23
1677061487,168880,1-14
1677061489,168898,1-20
1677061490,168881,6-11
1677061491,168831,6-8
1677061495,168895,6-20
1677061501,168819,6-0
1677061507,168829,2-0
1677061513,168796,3-18
1677061518,168833,1-21
1677061521,168873,1-19
1677061525,168869,3-0
1677061531,168897,5-7
1677061536,168850,4-14
1677061540,168846,2-20
1677061545,168821,2-24
1677061547,168828,3-7
1677061548,168795,4-14
1677061552,168894,5-0
1677061555,168867,4-21
1677061556,168865,2-1
1677061562,168774,1-2
1677061571,168889,4-0
1677061575,168775,5-4
1677061580,168827,6-7
1677061586,168855,3-22
1677061589,168809,6-0
1677061591,168798,5-24
1677061592,168878,3-11
1677061597,168793,1-2
1677061601,168852,1-0
1677061606,168851,5-21
1677061609,168892,6-16
1677061612,168813,3-15
1677061613,168879,5-19
1677061618,168837,2-24
1677061619,168876,3-16
1677061624,168777,3-14
1677061629,168798,5-23
1677061637,168800,2-17
1677061643,168824,5-0
1677061644,168817,5-18
1677061649,168810,1-12
1677061652,168833,1-21
1677061653,168880,3-0
1677061658,168883,6-23
1677061662,168869,3-4
1677061665,168828,1-0
1677061666,168816,1-24
1677061668,168898,1-11
1677061671,168846,2-25
1677061672,168854,4-17
1677061678,168833,1-15
1677061683,168845,1-5
1677061689,168811,5-3
1677061691,168872,5-25
1677061697,168892,6-0
1677061699,168823,6-24
1677061708,168826,2-0
1677061713,168799,3-1
1677061717,168830,6-19
1677061718,168781,2-2
1677061724,168794,2-16
1677061729,168824,5-15
1677061731,168780,0-0
1677061737,168805,4-13
1677061741,168894,5-11
1677061743,168873,1-25
1677061744,168827,6-4
1677061749,168867,4-14
1677061755,168779,2-19
1677061760,168855,2-0
1677061766,168818,4-0
1677061768,168822,2-24
1677061772,168841,2-25
1677061773,168846,2-4
1677061775,168846,2-19
1677061781,168880,5-0
1677061787,168891,6-10
1677061789,168832,1-19
1677061794,168839,0-0
1677061799,168844,5-9
1677061802,168877,2-0
1677061803,168878,3-1
1677061809,168839,5-0
1677061813,168880,5-10
1677061815,168843,3-7
1677061820,168842,4-0
1677061824,168827,6-11
1677061828,168882,2-9
1677061829,168832,1-0
1677061830,168783,0-0
1677061832,168865,2-1
1677061836,168798,5-3
1677061841,168845,1-10
1677061844,168861,0-0
1677061849,168899,4-1
1677061850,168795,4-0
1677061855,168805,4-14
1677061857,168866,3-0
1677061861,168798,5-24
1677061866,168861,2-0
1677061867,168834,3-17
1677061873,168795,4-12
1677061876,168823,5-0
1677061877,168839,5-3
1677061883,168790,1-10
1677061888,168892,6-15
1677061889,168860,6-7
1677061890,168851,5-19
1677061895,168793,1-9
1677061896,168867,4-5
1677061900,168854,4-12
1677061907,168828,1-12
1677061908,168868,2-23
1677061911,168789,6-6
1677061916,168870,0-0
1677061917,168820,4-14
1677061918,168790,1-0
1677061924,168805,4-4
1677061926,168868,2-3
1677061930,168864,4-12
1677061935,168783,5-0
1677061941,168874,5-23
1677061943,168882,2-18
1677061949,168816,1-13
1677061951,168832,1-11
1677061957,168798,5-18
1677061963,168892,6-1
1677061964,168774,1-12
1677061970,168783,5-7
1677061972,168792,5-15
1677061974,168830,6-16
1677061979,168805,4-8
1677061980,168871,3-21
1677061983,168833,1-24
1677061985,168799,3-10
1677061990,168858,1-13
1677061996,168873,1-4
1677061998,168773,3-18
1677061999,168828,1-4
1677062007,168792,5-13
1677062010,168787,6-6
1677062011,168826,2-16
1677062015,168858,1-16
1677062016,168879,5-24
1677062019,168868,2-14
1677062023,168865,2-21
1677062024,168873,1-19
1677062025,168774,1-11
1677062028,168868,2-14
1677062032,168880,5-20
1677062035,168882,2-2
1677062036,168816,1-17
1677062037,168777,3-13
1677062042,168785,6-11
1677062047,168832,4-0
1677062051,168831,6-21
1677062056,168808,4-4
1677062060,168819,6-8
1677062066,168883,6-14
1677062068,168775,3-0
1677062071,168840,1-22
1677062075,168789,2-0
1677062078,168859,2-24
1677062079,168825,6-7
1677062085,168824,5-6
1677062089,168774,1-9
1677062093,168873,1-6
1677062098,168853,2-22
1677062102,168808,4-13
1677062105,168897,5-3
1677062106,168894,5-0
1677062110,168898,1-21
1677062111,168813,3-23
1677062112,168876,3-15
1677062117,168845,1-18
1677062122,168777,3-10
1677062125,168869,3-15
1677062130,168865,2-22
1677062133,168806,3-9
1677062137,168803,1-18
1677062139,168840,1-13
1677062141,168797,1-9
1677062146,168799,3-13
1677062150,168892,6-24
1677062152,168840,1-5
1677062156,168829,2-15
1677062161,168794,2-18
1677062162,168832,0-0
1677062166,168869,3-14
1677062170,168875,1-21
1677062172,168846,2-19
1677062175,168861,2-7
1677062179,168865,4-0
1677062180,168840,1-3
1677062181,168784,6-22
1677062184,168814,2-0
1677062190,168804,1-1
1677062193,168815,5-18
1677062197,168783,5-8
1677062199,168799,4-0
1677062201,168789,2-16
1677062202,168778,4-7
1677062206,168787,6-11
1677062209,168879,2-0
1677062220,168898,0-0
1677062222,168837,0-0
1677062228,168840,1-7
1677062231,168812,2-16
1677062234,168836,6-0
1677062237,168838,3-22
1677062243,168797,1-17
1677062247,168778,4-6
1677062253,168789,2-14
1677062259,168787,1-0
1677062260,168774,1-2
1677062265,168860,6-14
1677062267,168833,1-18
1677062271,168817,5-6
1677062273,168828,1-0
1677062278,168810,1-21
1677062282,168784,6-5
1677062286,168821,2-16
1677062289,168833,1-1
1677062295,168836,6-10
1677062297,168817,5-3
1677062300,168834,3-14
1677062302,168851,5-21
1677062308,168808,4-22
1677062311,168850,4-1
1677062317,168791,6-0
1677062321,168875,1-23
1677062326,168806,3-25
1677062332,168874,5-1
1677062335,168846,2-15
1677062341,168797,1-8
1677062342,168898,3-0
1677062347,168849,3-21
1677062351,168850,4-25
1677062355,168844,5-22
1677062360,168871,3-8
1677062364,168849,3-2
1677062367,168791,6-10
1677062369,168868,2-17
1677062371,168871,3-2
1677062376,168849,3-2
1677062379,168863,5-19
1677062382,168775,2-0
1677062387,168774,2-0
1677062397,168818,2-0
1677062398,168866,3-8
1677062402,168879,2-21
1677062403,168858,0-0
1677062407,168870,2-0
1677062412,168792,5-19
1677062413,168801,2-20
1677062417,168889,4-8
1677062418,168791,6-18
1677062419,168863,5-4
1677062421,168874,5-23
1677062426,168788,2-0
1677062431,168875,4-0
1677062434,168784,6-15
1677062439,168842,4-7
1677062444,168818,2-22
1677062445,168823,0-0
1677062448,168867,4-5
1677062451,168857,5-23
1677062457,168853,2-22
1677062460,168860,6-4
1677062462,168826,2-1
1677062463,168875,4-16
1677062466,168834,3-14
1677062467,168839,5-8
1677062471,168852,1-7
1677062472,168840,1-2
1677062478,168775,2-18
1677062482,168881,6-9
1677062486,168774,2-8
1677062489,168854,4-5
1677062494,168848,6-0
1677062497,168855,2-5
1677062500,168897,5-5
1677062502,168780,4-0
1677062506,168781,2-8
1677062509,168832,1-0
1677062514,168802,4-3
1677062520,168865,4-11
1677062521,168865,3-0
1677062525,168883,6-2
1677062527,168814,2-5
1677062532,168871,3-15
1677062535,168872,2-0
1677062537,168862,3-16
1677062542,168883,6-13
1677062547,168778,4-14
1677062551,168889,4-1
1677062554,168862,3-16
1677062565,168809,6-25
1677062569,168806,1-0
1677062572,168899,4-22
1677062573,168839,2-0
1677062579,168849,4-0
1677062584,168851,5-25
1677062589,168877,2-22
1677062592,168816,1-5
1677062593,168876,1-0
1677062596,168790,1-12
1677062601,168824,5-16
1677062604,168826,2-7
1677062605,168816,1-6
1677062608,168803,1-10
1677062613,168829,2-5
1677062619,168848,6-19
1677062622,168876,6-0
1677062624,168856,5-0
1677062630,168825,6-3
1677062636,168777,3-9
1677062642,168802,4-11
1677062643,168789,2-13
1677062647,168782,3-0
1677062653,168850,5-0
1677062657,168814,2-4
1677062659,168865,6-0
1677062660,168891,6-18
1677062664,168810,2-0
1677062667,168802,3-0
1677062671,168856,5-3
1677062675,168846,2-5
1677062679,168842,4-14
1677062682,168880,5-12
1677062683,168840,1-24
1677062687,168797,1-24
1677062690,168882,2-25
1677062692,168818,2-3
1677062697,168859,3-0
1677062700,168835,5-0
1677062706,168854,4-25
1677062710,168839,2-13
1677062712,168847,3-5
1677062717,168893,2-21
1677062718,168812,2-12
1677062721,168832,1-25
1677062723,168795,4-15
1677062727,168798,5-2
1677062731,168792,5-1
1677062737,168803,1-11
1677062742,168788,2-6
1677062743,168777,3-14
1677062746,168894,5-7
1677062752,168874,5-23
1677062757,168878,3-15
1677062758,168820,4-4
1677062764,168819,6-22
1677062765,168853,2-9
1677062769,168831,6-18
1677062772,168785,6-5
1677062777,168793,0-0
1677062781,168852,1-23
1677062785,168870,2-11
1677062786,168866,3-14
1677062787,168780,3-0
1677062789,168784,6-12
1677062795,168785,3-0
1677062798,168836,6-9
1677062803,168820,4-13
1677062808,168874,6-0
1677062811,168804,1-24
1677062815,168809,6-10
1677062819,168892,6-2
1677062824,168851,5-7
1677062829,168780,3-6
1677062831,168790,1-15
1677062832,168890,6-18
1677062834,168815,5-4
1677062837,168872,2-10
1677062843,168788,2-25
1677062845,168817,5-5
1677062848,168898,6-0
1677062852,168784,6-21
1677062855,168881,6-12
1677062861,168812,2-8
1677062864,168895,6-15
1677062865,168830,6-20
1677062868,168788,2-24
1677062871,168834,3-6
1677062872,168830,5-0
1677062873,168873,1-2
1677062879,168881,6-19
1677062883,168779,2-1
1677062885,168809,6-12
1677062889,168782,3-21
1677062890,168804,1-12
1677062894,168857,2-0
1677062898,168832,1-6
1677062903,168899,4-13
1677062906,168812,1-0
1677062911,168813,3-10
1677062912,168841,6-0
1677062913,168875,4-24
1677062915,168891,6-16
1677062918,168844,5-3
1677062920,168893,2-21
1677062922,168799,4-23
1677062927,168879,2-16
1677062933,168861,0-0
1677062934,168788,2-20
1677062938,168852,1-22
1677062940,168892,6-12
1677062941,168841,6-15
1677062947,168779,2-12
1677062952,168816,1-1
1677062956,168854,4-2
1677062958,168863,2-0
1677062964,168826,2-21
1677062965,168777,3-23
1677062970,168857,2-25
1677062971,168801,2-13
1677062977,168796,4-0
1677062980,168847,3-1
1677062984,168800,5-0
1677062987,168889,4-4
1677062990,168873,1-25
1677062996,168801,2-24
1677062997,168782,3-4
1677063000,168795,4-6
1677063003,168810,2-14
1677063006,168835,5-20
1677063010,168777,3-17
1677063012,168825,6-22
1677063018,168781,2-11
1677063021,168777,3-11
1677063027,168853,2-21
1677063032,168871,3-21
1677063038,168827,6-7
1677063044,168869,3-10
1677063046,168869,3-13
1677063048,168840,3-0
1677063054,168857,2-11
1677063055,168864,4-14
1677063059,168835,5-15
1677063064,168856,5-11
1677063070,168860,4-0
1677063076,168861,2-0
1677063079,168840,3-18
1677063081,168785,4-0
1677063082,168779,2-6
1677063085,168826,2-8
1677063090,168788,2-0
1677063095,168826,2-25
1677063096,168812,1-9
1677063099,168826,2-19
1677063105,168892,6-20
1677063109,168822,4-0
1677063112,168875,4-3
1677063116,168804,1-14
1677063121,168818,2-11
1677063126,168858,6-0
1677063130,168858,6-9
1677063131,168845,1-7
1677063134,168802,3-8
1677063138,168862,3-4
1677063143,168820,4-20
1677063147,168793,2-0
1677063150,168839,2-13
1677063152,168782,1-0
1677063158,168811,0-0
1677063160,168852,1-25
1677063164,168831,6-13
1677063167,168848,4-0
1677063169,168835,5-12
1677063171,168865,6-24
1677063172,168793,2-11
1677063176,168835,1-0
1677063178,168878,3-17
1677063183,168809,6-16
1677063188,168820,4-0
1677063189,168799,2-0
1677063190,168892,6-1
1677063196,168795,4-12
1677063198,168868,2-4
1677063201,168798,2-0
1677063207,168783,5-12
1677063209,168839,2-22
1677063214,168841,6-24
1677063220,168823,5-0
1677063225,168773,3-3
1677063236,168777,4-0
1677063242,168818,2-25
1677063246,168794,2-10
1677063251,168879,4-0
1677063257,168780,3-16
1677063263,168866,6-0
1677063267,168790,1-25
1677063272,168819,6-9
1677063276,168833,0-0
1677063279,168893,3-0
1677063280,168881,6-4
1677063285,168799,2-10
1677063289,168793,2-18
1677063291,168806,5-0
1677063295,168826,2-15
1677063299,168846,2-4
1677063301,168858,6-17
1677063307,168785,4-24
1677063311,168881,6-19
1677063315,168877,2-11
1677063318,168833,4-0
1677063319,168801,2-17
1677063321,168868,2-22
1677063325,168878,3-25
1677063329,168878,1-0
1677063333,168788,2-8
1677063336,168898,6-20
1677063337,168804,1-21
1677063341,168880,5-19
1677063344,168859,3-12
1677063349,168897,6-0
1677063354,168844,5-19
1677063359,168794,2-11
1677063362,168848,4-14
1677063365,168883,6-18
1677063371,168830,5-6
1677063373,168874,6-17
1677063374,168779,2-0
1677063376,168892,6-17
1677063382,168880,5-16
1677063384,168871,3-3
1677063385,168778,3-0
1677063388,168855,2-19
1677063394,168889,4-8
1677063399,168858,6-10
1677063403,168793,2-17
1677063404,168866,6-25
1677063407,168778,3-16
1677063410,168859,3-10
1677063412,168872,2-12
1677063413,168824,5-22
1677063414,168814,2-18
1677063415,168832,1-24
1677063418,168845,1-1
1677063421,168841,6-16
1677063427,168874,1-0
1677063433,168866,6-8
1677063436,168842,4-20
1677063437,168874,1-16
1677063443,168787,1-19
1677063447,168798,2-2
1677063453,168811,4-0
1677063455,168781,2-3
1677063461,168815,5-23
1677063462,168802,3-18
1677063464,168859,3-10
1677063467,168869,3-5
1677063471,168852,1-3
1677063477,168853,2-23
1677063478,168870,2-5
1677063484,168826,2-7
1677063485,168865,6-8
1677063491,168831,6-16
1677063496,168779,2-21
1677063498,168853,2-1
1677063499,168828,1-22
1677063504,168823,6-0
1677063508,168829,2-22
1677063511,168849,4-4
1677063517,168789,2-13
1677063519,168783,4-0
1677063522,168878,1-4
1677063523,168822,4-19
1677063524,168862,3-14
1677063530,168792,0-0
1677063536,168877,2-25
1677063541,168778,3-1
1677063545,168782,1-2
1677063550,168792,3-0
1677063555,168862,3-14
1677063559,168808,4-24
1677063563,168837,6-0
1677063569,168868,2-14
1677063573,168895,6-16
1677063575,168821,2-25
1677063580,168835,1-19
1677063585,168861,2-1
1677063588,168785,4-4
1677063589,168889,4-14
1677063593,168787,1-11
1677063599,168782,1-5
1677063604,168773,3-5
1677063608,168856,5-2
1677063611,168833,5-0
1677063613,168837,6-9
1677063617,168837,6-21
1677063620,168774,2-12
1677063630,168877,2-25
1677063633,168870,2-7
1677063634,168827,6-13
1677063635,168835,2-0
1677063637,168827,6-12
1677063639,168803,2-0
1677063644,168826,2-19
1677063648,168819,2-0
1677063654,168819,2-3
1677063656,168835,2-7
1677063659,168894,5-0
1677063663,168849,4-11
1677063667,168797,1-17
1677063673,168834,3-3
1677063675,168803,2-13
1677063680,168823,6-22
1677063684,168781,2-14
1677063689,168854,4-13
1677063694,168814,6-0
1677063700,168867,4-5
1677063702,168857,2-4
1677063705,168790,1-10
1677063711,168852,1-17
1677063716,168853,2-6
1677063722,168826,2-4
1677063727,168785,4-13
1677063732,168878,1-15
1677063734,168833,5-16
1677063737,168801,2-0
1677063739,168852,1-0
1677063742,168817,1-0
1677063746,168832,1-22
1677063749,168867,4-14
1677063756,168835,2-6
1677063759,168830,5-13
1677063763,168777,4-22
1677063767,168833,5-25
1677063773,168803,2-3
1677063778,168892,6-16
1677063782,168814,6-0
1677063783,168806,5-2
1677063784,168790,1-25
1677063789,168792,3-6
1677063793,168840,3-5
1677063798,168832,1-20
1677063799,168792,3-4
1677063802,168875,4-19
1677063805,168801,2-17
1677063810,168816,1-17
1677063816,168802,3-4
1677063822,168811,4-8
1677063828,168868,2-15
1677063829,168893,4-0
1677063830,168853,2-12
1677063832,168777,4-17
1677063833,168857,2-13
1677063835,168822,4-18
1677063838,168803,2-6
1677063842,168802,3-20
1677063848,168799,2-13
1677063849,168794,6-0
1677063853,168801,2-11
1677063856,168871,3-5
1677063860,168862,3-7
1677063865,168800,5-2
1677063868,168794,6-13
1677063874,168801,2-9
1677063880,168788,2-7
1677063884,168814,4-0
1677063894,168838,4-0
1677063896,168778,3-1
1677063899,168872,2-15
1677063900,168835,2-10
1677063905,168863,2-0
1677063906,168797,1-22
1677063909,168790,5-0
1677063913,168864,4-7
1677063916,168800,5-22
1677063917,168899,4-17
1677063921,168815,5-20
1677063925,168882,2-0
1677063933,168897,6-3
1677063938,168839,0-0
1677063942,168819,2-2
1677063944,168879,4-13
1677063947,168879,4-18
1677063948,168794,6-15
1677063954,168811,4-23
1677063957,168834,3-14
1677063959,168823,6-16
1677063960,168802,3-7
1677063963,168782,0-0
1677063966,168876,3-0
1677063968,168882,2-25
1677063971,168872,2-0
1677063974,168836,6-18
1677063977,168827,6-20
1677063982,168850,5-20
1677063987,168812,1-1
1677063991,168790,5-2
1677063996,168779,2-22
1677063997,168874,1-9
1677063999,168869,0-0
1677064004,168823,6-20
1677064010,168837,6-19
1677064011,168773,1-0
1677064012,168798,2-0
1677064018,168882,2-2
1677064021,168805,4-25
1677064024,168865,6-24
1677064029,168898,6-20
1677064034,168876,3-8
1677064035,168777,4-18
1677064036,168867,4-4
1677064041,168829,2-3
1677064042,168817,1-6
1677064044,168789,5-0
1677064047,168890,6-4
1677064048,168834,3-3
1677064049,168861,2-14
1677064051,168865,6-17
1677064052,168844,5-19
1677064057,168882,2-20
1677064058,168779,2-3
1677064061,168879,4-21
1677064062,168862,3-2
1677064063,168827,6-23
1677064068,168804,1-21
1677064073,168785,4-14
1677064079,168806,5-18
1677064081,168857,2-3
1677064083,168784,6-21
1677064085,168820,4-6
1677064090,168897,6-14
1677064096,168889,4-24
1677064100,168898,6-25
1677064106,168860,4-23
1677064110,168796,3-0
1677064114,168828,3-0
1677064120,168860,4-16
1677064124,168773,5-0
1677064130,168808,4-5
1677064134,168794,6-13
1677064138,168857,2-6
1677064141,168804,1-1
1677064144,168839,1-0
1677064150,168820,3-0
1677064156,168795,4-7
1677064159,168796,3-13
1677064165,168840,3-24
1677064166,168845,6-0
1677064169,168843,5-0
1677064174,168783,4-20
1677064179,168811,4-24
1677064185,168818,2-8
1677064188,168796,3-8
1677064191,168783,4-12
1677064195,168829,2-3
1677064200,168794,6-16
1677064203,168869,3-0
1677064207,168787,5-0
1677064211,168802,3-12
1677064216,168797,1-19
1677064220,168853,2-1
1677064222,168811,4-12
1677064225,168831,6-23
1677064227,168806,5-14
1677064230,168842,4-14
1677064233,168856,5-5
1677064236,168854,4-9
1677064239,168774,2-25
1677064241,168883,6-3
1677064246,168813,3-4
1677064248,168867,4-19
1677064250,168880,5-4
1677064254,168836,1-0
1677064255,168813,3-21
1677064259,168834,3-2
1677064265,168814,4-14
1677064268,168845,6-4
1677064270,168813,5-0
1677064273,168783,4-24
1677064278,168868,2-7
1677064282,168847,3-19
